,bedrooms,bathrooms,toilets,parking_space,price,title,town,state,cluster
6866,5,6,6,4,125000000,2,99,16,2
6869,3,3,4,4,43000000,1,10,16,0
6871,5,5,6,4,120000000,2,99,16,2
6872,4,6,6,4,65000000,4,106,16,0
6874,4,4,4,4,35000000,5,99,16,0
6875,3,3,4,4,33000000,1,99,16,0
6876,4,4,5,4,60000000,6,99,16,0
6880,5,5,4,4,105000000,2,99,16,2
6881,3,3,4,4,33000000,6,10,16,0
6883,5,5,6,4,195000000,5,144,16,1
6884,4,5,5,4,45000000,0,76,16,0
6885,5,6,6,4,130000000,2,99,16,2
6894,4,5,5,4,300000000,0,106,16,1
6895,3,4,4,4,35000000,1,103,1,0
6900,5,5,6,4,85000000,2,10,16,0
6901,5,5,5,4,87000000,2,99,16,0
6904,4,4,5,4,150000000,6,99,16,2
6907,5,5,5,4,220000000,2,99,16,1
6908,5,5,5,4,20000000,0,124,16,0
6912,6,5,5,4,20000000,2,121,16,0
6914,5,5,5,4,45000000,2,85,1,0
6920,5,5,6,4,110000000,2,99,16,2
6921,3,3,4,4,27000000,1,94,1,0
6923,4,4,5,4,58000000,4,99,16,0
6924,4,4,4,4,85000000,2,99,16,0
6927,5,5,6,4,135000000,2,99,16,2
6929,4,4,5,4,85000000,2,99,16,0
6930,5,5,6,4,270000000,2,64,16,1
6931,4,5,5,4,65000000,2,10,16,0
6932,4,4,5,4,60000000,2,10,16,0
6933,4,4,5,4,65000000,2,9,16,0
6934,5,5,6,4,85000000,2,10,16,0
6937,3,5,5,4,82000000,5,66,2,0
6939,3,3,4,4,16000000,3,55,16,0
6940,4,4,4,4,20000000,1,126,8,0
6943,4,4,5,4,82000000,2,99,16,0
6945,4,6,6,4,260000000,4,68,16,1
6949,5,5,6,4,250000000,2,19,1,1
6950,5,6,6,4,150000000,2,99,16,2
6951,3,4,4,4,11000000,1,111,18,0
6952,3,4,4,4,210000000,0,68,16,1
6954,5,6,6,4,110000000,2,99,16,2
6956,5,5,6,4,235000000,2,106,16,1
6957,5,5,5,4,160000000,2,99,16,2
6958,3,3,4,4,35000000,4,55,16,0
6968,5,5,5,4,250000000,2,99,16,1
6971,3,4,4,4,10000000,1,49,20,0
6975,4,5,5,4,28000000,1,136,21,0
6976,4,4,5,4,68000000,4,99,16,0
6978,5,5,6,4,275000000,4,68,16,1
6981,6,5,5,4,70000000,2,76,16,0
6983,4,4,5,4,80000000,6,99,16,0
6984,5,6,6,4,53000000,4,99,16,0
6985,3,3,4,4,22000000,1,55,16,0
6989,5,5,6,4,90000000,2,99,16,0
6991,4,4,5,4,80000000,2,99,16,0
6993,4,4,4,4,110000000,2,48,1,2
6999,3,3,4,4,35000000,6,99,16,0
7000,4,4,5,4,70000000,2,10,16,0
7001,5,6,6,4,110000000,2,99,16,2
7003,5,6,6,4,145000000,2,99,16,2
7005,5,5,6,4,145000000,2,99,16,2
7007,3,5,5,4,19000000,1,10,16,0
7008,4,4,4,4,55000000,4,10,16,0
7009,4,5,5,4,85000000,2,48,1,0
7015,4,4,5,4,70000000,2,10,16,0
7019,4,5,5,4,45000000,0,132,11,0
7022,3,3,4,4,28000000,0,99,16,0
7024,5,5,5,4,190000000,2,64,16,2
7026,4,4,5,4,48000000,4,10,16,0
7029,4,4,5,4,230000000,2,99,16,1
7041,5,5,6,4,120000000,2,99,16,2
7042,5,5,6,4,120000000,2,99,16,2
7045,5,5,6,4,130000000,2,99,16,2
7047,4,5,5,4,65000000,2,10,16,0
7048,5,5,6,4,110000000,2,99,16,2
7049,5,5,6,4,270000000,2,99,16,1
7051,5,5,5,4,290000000,2,99,16,1
7052,4,4,4,4,83000000,2,99,16,0
7057,6,6,7,4,130000000,2,99,16,2
7059,4,5,5,4,85000000,4,99,16,0
7060,5,5,6,4,200000000,2,99,16,1
7061,5,5,6,4,125000000,2,99,16,2
7063,4,4,5,4,60000000,2,10,16,0
7065,3,5,5,4,40000000,1,41,1,0
7066,4,4,4,4,120000000,2,109,16,2
7068,3,5,5,4,27500000,2,59,16,0
7072,4,5,5,4,100000000,2,99,16,2
7074,5,5,6,4,250000000,2,99,16,1
7077,5,5,6,4,90000000,2,99,16,0
7078,4,5,5,4,80000000,4,99,16,0
7079,4,5,5,4,85000000,2,99,16,0
7081,5,5,6,4,130000000,2,99,16,2
7082,5,5,6,4,80000000,2,99,16,0
7083,5,5,6,4,400000,2,99,16,0
7085,5,5,6,4,85000000,2,99,16,0
7088,4,4,5,4,80000000,2,99,16,0
7090,4,4,5,4,105000000,6,47,1,2
7092,5,5,5,4,280000000,2,144,16,1
7093,4,5,5,4,85000000,2,99,16,0
7096,6,5,5,4,50000000,2,126,8,0
7099,5,6,6,4,80000000,2,99,16,0
7101,6,5,5,4,35000000,2,75,16,0
7102,5,5,6,4,200000000,2,100,1,1
7107,4,4,4,4,90000000,2,99,16,0
7109,5,5,6,4,125000000,2,48,1,2
7110,4,4,5,4,14000000,1,132,11,0
7111,6,6,7,4,240000000,2,99,16,1
7112,5,5,5,4,95000000,2,99,16,0
7113,4,5,5,4,35000000,0,132,11,0
7114,5,5,5,4,75000000,2,41,1,0
7117,5,5,5,4,135000000,2,99,16,2
7123,5,5,6,4,300000000,2,99,16,1
7126,5,5,6,4,95000000,2,10,16,0
7127,3,4,4,4,35000000,1,42,1,0
7131,4,4,5,4,55000000,1,9,16,0
7139,4,4,5,4,44000000,4,10,16,0
7140,4,5,5,4,25000000,1,55,16,0
7141,5,5,6,4,120000000,2,99,16,2
7142,5,5,6,4,185000000,2,99,16,2
7144,5,5,6,4,270000000,2,99,16,1
7149,3,3,4,4,250000000,0,139,16,1
7150,4,4,5,4,65000000,2,10,16,0
7152,4,5,5,4,110000000,4,38,10,2
7158,4,4,5,4,120000000,6,144,16,2
7160,5,5,6,4,130000000,2,99,16,2
7163,4,5,5,4,67000000,4,99,16,0
7167,5,5,6,4,105000000,2,99,16,2
7168,4,5,5,4,42000000,4,110,1,0
7169,5,5,6,4,35000000,2,9,16,0
7172,5,5,6,4,130000000,2,99,16,2
7177,4,4,5,4,65000000,4,99,16,0
7179,4,4,5,4,60000000,2,75,16,0
7186,5,5,6,4,210000000,4,144,16,1
7188,4,4,5,4,75000000,2,99,16,0
7189,5,5,6,4,130000000,2,99,16,2
7190,5,5,6,4,150000000,2,99,16,2
7191,4,4,5,4,85000000,2,99,16,0
7192,6,6,7,4,150000000,2,132,11,2
7194,5,5,6,4,180000000,2,99,16,2
7198,5,5,6,4,75000000,4,99,16,0
7201,4,4,5,4,70000000,6,99,16,0
7203,5,5,5,4,105000000,2,10,16,2
7205,4,4,5,4,250000000,4,68,16,1
7208,5,5,6,4,90000000,2,106,16,0
7209,5,6,6,4,260000000,2,99,16,1
7210,5,5,6,4,130000000,2,10,16,2
7211,5,5,6,4,80000000,2,99,16,0
7213,4,5,5,4,15000000,1,50,20,0
7214,5,5,5,4,120000000,2,99,16,2
7215,5,6,7,4,135000000,2,99,16,2
7218,4,5,5,4,90000000,0,64,16,0
7219,4,5,5,4,30000000,0,73,16,0
7220,5,5,5,4,300000000,2,99,16,1
7222,5,5,6,4,85000000,2,99,16,0
7225,6,5,5,4,75000000,1,64,16,0
7230,4,4,5,4,160000000,6,99,16,2
7231,5,5,6,4,105000000,2,99,16,2
7232,4,5,5,4,76000000,4,99,16,0
7233,5,5,5,4,130000000,2,99,16,2
7234,4,5,5,4,42000000,4,99,16,0
7237,5,5,6,4,130000000,2,99,16,2
7238,5,5,6,4,130000000,2,48,1,2
7241,6,5,5,4,22000000,1,92,16,0
7242,5,5,6,4,70000000,2,38,10,0
7243,5,5,6,4,90000000,2,99,16,0
7244,5,5,6,4,120000000,2,99,16,2
7249,4,5,5,4,50000000,4,10,16,0
7251,5,5,6,4,110000000,2,122,16,2
7254,4,4,5,4,31500000,4,94,1,0
7258,3,5,5,4,110000000,2,99,16,2
7261,5,5,6,4,150000000,2,99,16,2
7264,4,4,5,4,37000000,2,64,16,0
7268,3,5,5,4,170000000,0,144,16,2
7271,5,5,6,4,130000000,2,99,16,2
7273,4,4,5,4,90000000,2,99,16,0
7278,5,5,5,4,190000000,2,89,1,2
7282,5,5,6,4,270000000,2,99,16,1
7283,5,5,6,4,230000000,2,99,16,1
7285,4,4,5,4,55000000,4,99,16,0
7290,5,6,7,4,230000000,2,106,16,1
7293,5,5,5,4,95025000,4,47,1,0
7295,3,3,4,4,40000000,6,10,16,0
7296,5,5,6,4,155000000,2,99,16,2
7297,4,5,5,4,70000000,2,10,16,0
7301,4,5,5,4,130000000,4,144,16,2
7304,5,6,7,4,120000000,2,99,16,2
7306,3,3,4,4,33000000,4,55,16,0
7308,4,4,4,4,120000000,2,72,16,2
7310,4,5,5,4,45000000,4,32,1,0
7311,5,6,6,4,250000000,2,99,16,1
7312,4,4,5,4,200000000,2,99,16,1
7316,5,5,6,4,250000000,2,10,16,1
7322,3,5,5,4,45000000,0,64,16,0
7323,4,5,5,4,150000000,6,104,1,2
7324,3,3,4,4,48000000,2,99,16,0
7327,4,5,5,4,22000000,1,55,16,0
7329,5,5,6,4,130000000,2,106,16,2
7330,5,5,5,4,90000000,2,99,16,0
7331,4,5,5,4,65000000,2,99,16,0
7334,4,5,5,4,45000000,6,99,16,0
7338,5,5,6,4,100000000,2,99,16,2
7339,4,4,5,4,120000000,6,99,16,2
7340,3,5,5,4,40000000,0,126,8,0
7341,4,4,5,4,140000000,4,99,16,2
7342,3,5,5,4,4000000,1,63,18,0
7344,4,4,5,4,65000000,1,10,16,0
7347,5,5,6,4,150000000,2,99,16,2
7348,5,6,6,4,95000000,2,99,16,0
7349,4,5,5,4,12000000,1,20,16,0
7350,4,4,5,4,280000000,2,68,16,1
7357,5,5,6,4,120000000,2,10,16,2
7363,4,4,5,4,47000000,4,10,16,0
7365,5,5,5,4,75000000,2,48,1,0
7366,4,5,5,4,80000000,6,99,16,0
7367,5,5,6,4,55000000,2,106,16,0
7373,5,4,6,4,150000000,4,99,16,2
7378,5,5,6,4,160000000,2,99,16,2
7379,6,5,7,4,60000000,4,149,1,0
7380,5,5,5,4,270000000,2,99,16,1
7381,5,5,6,4,200000000,2,48,1,1
7382,5,5,6,4,155000000,2,99,16,2
7383,5,5,6,4,120000000,2,99,16,2
7384,4,4,5,4,100000000,2,99,16,2
7386,4,5,5,4,75000000,4,99,16,0
7387,6,4,7,4,300000000,2,81,1,1
7395,5,5,5,4,140000000,2,99,16,2
7396,6,6,7,4,260000000,2,64,16,1
7402,5,5,5,4,7000000,0,5,18,0
7403,4,4,5,4,145000000,6,77,1,2
7404,5,5,6,4,150000000,2,99,16,2
7409,5,5,6,4,55000000,2,10,16,0
7410,5,6,6,4,130000000,2,99,16,2
7411,5,6,6,4,120000000,6,47,1,2
7412,5,5,6,4,120000000,2,99,16,2
7414,5,5,6,4,200000000,2,99,16,1
7415,4,4,5,4,75000000,2,10,16,0
7417,4,4,5,4,65000000,4,99,16,0
7420,4,4,5,4,35000000,4,17,18,0
7422,5,5,6,4,300000000,2,99,16,1
7424,6,5,5,4,155000000,2,106,16,2
7425,5,6,5,4,125000000,2,99,16,2
7432,4,4,4,4,65000000,6,99,16,0
7433,5,5,6,4,150000000,2,99,16,2
7434,5,6,7,4,126000000,6,99,16,2
7436,4,5,5,4,69000000,4,99,16,0
7441,4,5,5,4,65000000,6,99,16,0
7444,4,4,5,4,280000000,2,68,16,1
7446,3,3,4,4,15000000,1,96,1,0
7450,4,4,5,4,60000000,6,100,1,0
7451,3,3,4,4,120000000,0,144,16,2
7453,4,4,4,4,50000000,2,17,18,0
7454,4,4,4,4,4500000,1,65,16,0
7456,4,4,4,4,48000000,2,134,11,0
7457,5,6,6,4,75000000,2,55,16,0
7458,4,4,5,4,80000000,6,99,16,0
7460,5,5,6,4,170000000,2,10,16,2
7464,4,4,5,4,130000000,2,64,16,2
7467,4,4,5,4,75000000,4,99,16,0
7469,3,5,4,4,37000000,6,17,18,0
7470,5,5,6,4,75000000,2,75,16,0
7471,5,5,6,4,175000000,2,144,16,2
7472,4,5,5,4,280000000,2,99,16,1
7473,4,5,4,4,39000000,1,55,16,0
7477,3,4,4,4,55000000,6,10,16,0
7478,5,5,5,4,280000000,2,99,16,1
7482,5,6,6,4,190000000,2,99,16,2
7484,4,6,6,4,125000000,2,150,16,2
7485,4,4,5,4,280000000,2,68,16,1
7486,4,5,5,4,40000000,2,49,20,0
7489,5,6,6,4,190000000,6,148,1,2
7493,5,5,5,4,200000000,2,64,16,1
7497,6,6,7,4,50000000,6,99,16,0
7498,4,5,5,4,70000000,6,78,1,0
7501,4,5,5,4,11000000,2,65,16,0
7502,4,4,5,4,130000000,1,64,16,2
7505,5,5,5,4,55000000,2,58,1,0
7506,4,4,5,4,250000000,6,68,16,1
7510,4,5,5,4,45000000,0,76,16,0
7511,5,5,6,4,140000000,2,99,16,2
7513,4,5,5,4,65000000,6,104,1,0
7514,3,4,4,4,45000000,0,99,16,0
7515,6,6,7,4,150000000,2,75,16,2
7518,4,4,5,4,250000000,2,99,16,1
7519,4,4,5,4,70000000,6,99,16,0
7527,4,5,5,4,35000000,0,121,16,0
7528,5,5,6,4,80000000,4,75,16,0
7530,5,5,6,4,140000000,2,99,16,2
7531,4,5,5,4,55000000,4,10,16,0
7532,5,5,6,4,150000000,2,99,16,2
7533,4,4,5,4,56000000,4,10,16,0
7534,3,5,5,4,50000000,1,48,1,0
7536,5,5,6,4,250000000,2,99,16,1
7538,5,5,6,4,320000000,2,99,16,1
7539,5,6,7,4,160000000,6,18,7,2
7540,4,4,5,4,60000000,2,10,16,0
7543,5,5,5,4,85500000,2,99,16,0
7545,4,4,5,4,90000000,6,47,1,0
7547,3,5,5,4,24000000,0,99,16,0
7549,6,6,7,4,170000000,2,136,21,2
7552,4,4,5,4,75000000,4,99,16,0
7553,4,4,5,4,60000000,4,99,16,0
7554,5,5,6,4,90000000,2,99,16,0
7555,5,5,6,4,110000000,2,55,16,2
7558,4,4,5,4,55000000,4,72,16,0
7562,5,5,6,4,285000000,4,68,16,1
7563,4,5,5,4,130000000,4,99,16,2
7567,4,4,5,4,85000000,1,9,16,0
7569,5,5,6,4,155000000,2,99,16,2
7570,5,5,6,4,55000000,2,10,16,0
7571,4,4,5,4,70000000,2,10,16,0
7572,4,5,5,4,90000000,6,47,1,0
7573,5,5,6,4,90000000,4,99,16,0
7574,5,5,6,4,190000000,2,99,16,2
7576,4,5,5,4,40000000,2,103,1,0
7577,4,5,5,4,75000000,2,99,16,0
7579,5,5,5,4,170000000,2,99,16,2
7583,5,5,5,4,155000000,2,99,16,2
7584,4,4,5,4,58000000,4,99,16,0
7586,4,4,5,4,100000000,6,10,16,2
7587,5,5,6,4,65000000,2,10,16,0
7591,4,5,5,4,300000000,6,144,16,1
7592,5,5,6,4,100000000,2,99,16,2
7593,5,5,6,4,75000000,2,10,16,0
7595,4,5,5,4,75000000,2,99,16,0
7596,4,5,5,4,15000000,0,49,20,0
7597,5,6,6,4,110000000,2,99,16,2
7607,5,5,6,4,200000000,2,10,16,1
7608,5,5,5,4,120000000,6,144,16,2
7610,4,4,5,4,90000000,2,99,16,0
7613,5,5,5,4,200000000,2,99,16,1
7618,4,4,5,4,75000000,2,99,16,0
7619,5,5,6,4,130000000,2,99,16,2
7621,4,4,4,4,55000000,4,42,1,0
7622,5,5,6,4,130000000,2,64,16,2
7628,5,5,6,4,160000000,2,99,16,2
7632,3,3,4,4,25000000,1,122,16,0
7633,5,5,5,4,180000000,2,99,16,2
7635,4,4,5,4,22000000,1,103,1,0
7636,5,6,6,4,95000000,2,99,16,0
7637,3,3,4,4,32900000,0,10,16,0
7638,4,5,5,4,60000000,2,75,16,0
7641,4,5,4,4,90000000,2,109,16,0
7643,5,5,6,4,85000000,2,99,16,0
7644,5,5,6,4,200000000,2,99,16,1
7649,5,5,5,4,110000000,2,99,16,2
7650,3,4,4,4,32000000,1,101,1,0
7657,4,4,5,4,40000000,6,16,1,0
7660,4,4,5,4,75000000,2,75,16,0
7663,4,4,5,4,65000000,4,99,16,0
7666,4,5,5,4,17000000,1,105,18,0
7669,5,5,6,4,80000000,2,76,16,0
7672,5,5,6,4,135000000,2,99,16,2
7674,4,5,5,4,90000000,2,99,16,0
7675,4,5,5,4,150000000,4,99,16,2
7678,5,5,6,4,300000000,2,99,16,1
7679,3,4,5,4,40000000,6,99,16,0
7680,5,5,5,4,90000000,1,141,16,0
7685,4,4,5,4,150000000,2,119,16,2
7686,4,4,5,4,65000000,2,10,16,0
7687,3,3,4,4,4000000,1,75,18,0
7688,5,5,6,4,70000000,2,99,16,0
7689,5,5,6,4,150000000,4,89,1,2
7690,5,5,6,4,105000000,2,99,16,2
7692,4,4,5,4,130000000,2,99,16,2
7696,5,5,6,4,170000000,2,99,16,2
7699,5,5,5,4,185000000,2,99,16,2
7700,5,5,6,4,150000000,2,64,16,2
7701,4,4,5,4,41000000,4,10,16,0
7703,4,4,5,4,130000000,2,64,16,2
7707,5,5,6,4,130000000,2,99,16,2
7709,4,4,4,4,40000000,2,106,16,0
7710,5,5,6,4,85000000,2,106,16,0
7711,4,4,5,4,70000000,4,99,16,0
7713,4,5,5,4,75000000,2,99,16,0
7714,5,5,6,4,185000000,2,64,16,2
7715,5,6,6,4,90000000,2,49,20,0
7716,4,4,5,4,160000000,2,99,16,2
7717,5,5,6,4,180000000,2,99,16,2
7718,5,5,6,4,250000000,2,64,16,1
7719,4,5,5,4,15000000,0,96,1,0
7723,4,4,5,4,130000000,2,99,3,2
7725,4,4,5,4,23000000,6,16,1,0
7732,4,4,5,4,65000000,2,10,16,0
7733,5,6,7,4,95000000,2,99,16,0
7734,5,5,6,4,105000000,2,99,16,2
7735,4,5,5,4,65000000,2,10,16,0
7736,3,3,4,4,35000000,1,10,16,0
7737,4,5,5,4,75000000,2,99,16,0
7738,3,5,5,4,60000000,0,96,1,0
7751,5,5,7,4,85000000,1,42,1,0
7760,3,4,4,4,45000000,4,10,16,0
7762,3,3,4,4,26000000,6,10,16,0
7763,5,5,5,4,90000000,2,99,16,0
7764,4,4,5,4,49000000,2,99,16,0
7765,4,5,5,4,12000000,0,9,16,0
7766,3,5,5,4,18000000,1,111,18,0
7767,5,5,6,4,160000000,2,47,1,2
7769,3,5,5,4,40000000,0,136,21,0
7770,4,5,5,4,55000000,4,150,16,0
7772,5,5,6,4,60000000,2,99,16,0
7774,4,5,6,4,48000000,4,99,16,0
7776,3,3,4,4,22000000,1,55,16,0
7777,5,5,6,4,80000000,2,99,16,0
7778,4,5,5,4,220000000,0,136,21,1
7780,4,5,5,4,130000000,4,38,10,2
7781,5,6,6,4,180000000,2,99,16,2
7784,4,5,5,4,20000000,0,65,16,0
7785,4,4,5,4,75000000,2,99,16,0
7786,4,4,5,4,55000000,6,99,16,0
7789,4,4,5,4,75000000,4,99,16,0
7796,4,5,6,4,250000000,2,99,16,1
7797,4,4,4,4,220000000,2,144,16,1
7801,5,5,6,4,105000000,2,99,16,2
7802,5,5,5,4,130000000,2,99,16,2
7805,4,4,4,4,95000000,2,72,16,0
7806,6,6,7,4,80000000,2,42,1,0
7807,4,4,5,4,20000000,1,38,10,0
7808,3,3,4,4,30000000,1,10,16,0
7810,5,5,5,4,250000000,2,48,1,1
7812,6,4,4,4,40000000,2,49,20,0
7813,4,5,5,4,50000000,2,103,1,0
7818,5,5,6,4,160000000,2,99,16,2
7819,4,5,5,4,35000000,0,73,16,0
7820,3,4,4,4,115000000,2,99,16,2
7822,5,5,5,4,200000000,2,99,16,1
7826,4,5,6,4,75000000,6,104,1,0
7831,3,5,5,4,175000000,0,68,16,2
7832,5,5,6,4,120000000,2,99,16,2
7833,3,5,5,4,50000000,0,38,10,0
7837,4,4,5,4,60000000,2,10,16,0
7838,5,5,6,4,110000000,2,64,16,2
7839,4,4,5,4,50000000,2,48,1,0
7850,4,4,6,4,135000000,6,99,16,2
7857,4,4,5,4,76000000,4,99,16,0
7858,5,5,6,4,145000000,2,99,16,2
7862,4,5,5,4,35000000,1,38,10,0
7866,4,4,4,4,20000000,1,64,16,0
7867,4,5,5,4,75000000,2,99,16,0
7868,4,4,4,4,7500000,1,49,20,0
7869,3,3,4,4,28000000,1,10,16,0
7870,4,5,5,4,70000000,4,49,20,0
7873,3,5,5,4,60000000,1,99,16,0
7876,4,4,5,4,65000000,2,99,16,0
7878,4,4,4,4,120000000,2,99,16,2
7879,5,5,6,4,260000000,2,99,16,1
7880,5,5,6,4,95000000,2,99,16,0
7889,4,5,5,4,14500000,1,101,1,0
7893,4,4,5,4,300000000,2,99,16,1
7895,4,5,4,4,45000000,6,99,16,0
7898,5,5,6,4,87000000,2,99,16,0
7901,5,5,6,4,125000000,2,99,16,2
7904,4,4,5,4,57000000,4,99,16,0
7907,4,5,5,4,53000000,6,99,16,0
7912,3,3,4,4,40000000,4,10,16,0
7913,5,5,6,4,215000000,2,99,16,1
7916,4,5,5,4,65000000,2,10,16,0
7917,4,5,5,4,90000000,2,99,16,0
7919,4,5,5,4,120000000,2,99,16,2
7922,5,6,7,4,150000000,2,99,16,2
7923,4,4,4,4,76000000,2,99,16,0
7924,4,4,5,4,65000000,6,99,16,0
7925,3,5,4,4,14000000,1,11,20,0
7926,6,5,5,4,220000000,2,48,1,1
7927,4,4,5,4,75000000,2,10,16,0
7928,5,5,6,4,130000000,2,99,16,2
7930,4,4,5,4,53000000,2,10,16,0
7932,5,5,6,4,300000000,2,99,16,1
7933,3,5,5,4,35000000,6,80,1,0
7934,5,5,6,4,165000000,2,99,16,2
7944,4,4,5,4,53000000,6,99,16,0
7945,5,6,6,4,75000000,2,99,16,0
7947,4,5,5,4,60000000,2,10,16,0
7948,4,4,4,4,50000000,2,99,16,0
7952,4,5,5,4,20000000,0,38,10,0
7958,5,5,6,4,80000000,2,99,16,0
7959,4,5,5,4,85000000,2,99,16,0
7962,4,4,5,4,45000000,1,38,10,0
7965,5,5,6,4,130000000,2,99,16,2
7966,4,5,5,4,50000000,4,10,16,0
7967,4,4,5,4,100000000,2,150,16,2
7968,5,5,6,4,155000000,2,99,16,2
7969,4,5,5,4,32000000,0,13,16,0
7970,4,4,5,4,55000000,2,99,16,0
7977,4,4,5,4,55000000,4,99,16,0
7978,5,5,6,4,50000000,2,10,16,0
7980,4,5,5,4,110000000,6,78,1,2
7982,6,5,5,4,145000000,2,75,16,2
7987,4,4,5,4,70000000,6,47,1,0
7990,4,4,5,4,60000000,2,99,16,0
7991,4,5,5,4,75000000,4,99,16,0
7993,3,3,4,4,65000000,6,10,16,0
7994,3,3,4,4,185000000,6,144,16,2
7997,4,5,5,4,55000000,2,100,1,0
8002,3,5,5,4,10000000,0,126,8,0
8004,4,5,5,4,65000000,4,99,16,0
8006,5,5,6,4,130000000,2,99,16,2
8008,5,5,6,4,300000000,4,68,16,1
8009,3,3,4,4,25000000,1,101,1,0
8010,5,5,6,4,85000000,6,100,1,0
8012,6,6,7,4,70000000,2,99,16,0
8014,4,5,5,4,50000000,6,99,16,0
8015,5,5,6,4,110000000,2,99,16,2
8019,5,5,6,4,310000000,2,99,16,1
8020,5,5,6,4,85000000,2,10,16,0
8022,5,6,6,4,85000000,6,90,1,0
8026,5,5,6,4,125000000,2,99,16,2
8027,4,5,6,4,230000000,4,68,16,1
8028,5,5,5,4,90000000,2,48,1,0
8029,5,5,6,4,120000000,2,132,11,2
8030,5,5,5,4,90000000,2,99,16,0
8032,4,4,5,4,55000000,4,100,1,0
8034,5,5,6,4,140000000,2,99,16,2
8035,4,4,5,4,190000000,2,99,16,2
8036,4,5,5,4,130000000,4,144,16,2
8038,4,4,5,4,61000000,4,99,16,0
8040,4,4,5,4,59000000,6,99,16,0
8044,4,4,5,4,65000000,2,10,16,0
8047,4,4,5,4,16000000,2,75,18,0
8048,5,5,6,4,90000000,2,99,16,0
8049,4,4,4,4,60000000,2,99,16,0
8051,5,6,7,4,250000000,2,99,16,1
8054,5,5,6,4,80000000,2,99,16,0
8056,4,5,5,4,35000000,2,53,20,0
8058,3,4,4,4,40000000,0,99,16,0
8063,4,5,4,4,52000000,4,99,16,0
8064,4,4,5,4,45000000,6,10,16,0
8066,6,5,5,4,280000000,2,48,1,1
8067,5,5,5,4,300000000,2,99,16,1
8069,5,5,6,4,275000000,2,99,16,1
8071,4,4,5,4,48000000,4,10,16,0
8073,4,5,5,4,75000000,2,99,16,0
8074,4,5,6,4,70000000,2,10,16,0
8075,4,4,5,4,130000000,4,99,16,2
8077,4,4,4,4,42000000,2,10,16,0
8078,3,3,4,4,18000000,1,29,1,0
8081,5,5,6,4,110000000,2,99,16,2
8082,4,4,5,4,62000000,2,10,16,0
8087,5,5,5,4,120000000,2,99,16,2
8090,5,5,5,4,150000000,4,99,16,2
8092,5,5,6,4,125000000,2,99,16,2
8094,4,5,5,4,65000000,2,10,16,0
8095,5,5,5,4,200000000,2,99,16,1
8097,5,6,7,4,140000000,2,99,16,2
8098,5,5,6,4,120000000,2,99,16,2
8100,5,5,6,4,98000000,2,99,16,2
8102,5,5,6,4,135000000,2,99,16,2
8104,4,4,5,4,78000000,2,99,16,0
8105,4,4,4,4,53000000,4,10,16,0
8107,4,4,5,4,75000000,4,99,16,0
8108,5,5,5,4,160000000,2,106,16,2
8111,3,3,4,4,20000000,0,99,16,0
8112,4,4,5,4,50000000,6,99,16,0
8113,4,4,5,4,55000000,6,99,16,0
8115,4,5,5,4,80000000,2,64,16,0
8118,4,4,5,4,45000000,2,106,16,0
8120,4,4,5,4,60000000,2,10,16,0
8121,4,4,5,4,76000000,2,99,16,0
8123,4,5,5,4,60000000,2,49,20,0
8135,4,5,5,4,55000000,2,132,11,0
8137,4,5,5,4,55000000,4,10,16,0
8138,4,4,5,4,125000000,6,89,1,2
8139,6,6,7,4,85000000,2,132,11,0
8140,5,5,6,4,120000000,2,99,16,2
8143,4,4,5,4,50000000,1,125,20,0
8145,4,5,5,4,65000000,2,10,16,0
8146,4,4,5,4,60000000,6,99,16,0
8151,3,5,5,4,30000000,0,105,18,0
8152,4,6,6,4,80000000,4,99,16,0
8153,4,4,5,4,60000000,2,10,16,0
8169,4,4,5,4,65000000,2,99,16,0
8170,5,6,6,4,75000000,2,99,16,0
8171,5,5,6,4,120000000,2,99,16,2
8172,5,5,5,4,65000000,1,44,16,0
8173,4,4,5,4,45000000,6,10,16,0
8174,4,4,5,4,45000000,2,10,16,0
8176,4,4,5,4,55000000,2,16,1,0
8177,5,5,6,4,125000000,2,99,16,2
8178,4,5,5,4,8000000,1,117,21,0
8179,4,5,5,4,25000000,1,36,2,0
8180,5,6,6,4,100000000,2,99,16,2
8183,4,4,5,4,70000000,6,32,1,0
8187,4,4,5,4,180000000,6,64,16,2
8188,4,5,5,4,140000000,2,99,16,2
8189,5,5,6,4,145000000,2,99,16,2
8194,4,5,6,4,80000000,2,99,16,0
8195,3,3,4,4,35000000,1,136,21,0
8199,4,4,5,4,50000000,6,99,16,0
8202,4,5,5,4,17000000,1,96,1,0
8207,4,4,5,4,80000000,4,99,16,0
8208,5,5,6,4,160000000,2,99,16,2
8210,4,5,6,4,55000000,6,47,1,0
8214,4,5,6,4,70000000,6,78,1,0
8216,4,4,4,4,90000000,3,99,16,0
8217,5,5,6,4,80000000,2,99,16,0
8219,5,5,6,4,95000000,2,99,16,0
8220,4,4,4,4,55000000,1,44,16,0
8222,4,5,5,4,30000000,2,126,8,0
8225,5,5,6,4,165000000,2,10,16,2
8226,6,6,7,4,53000000,2,9,16,0
8227,3,5,4,4,35000000,0,99,16,0
8229,5,5,6,4,155000000,2,99,16,2
8230,4,5,6,4,85000000,2,99,16,0
8234,4,4,5,4,60000000,2,14,16,0
8235,5,5,6,4,140000000,2,99,16,2
8238,3,5,5,4,50000000,0,65,16,0
8239,4,4,5,4,250000000,6,68,16,1
